fund,date,daily_return
equity_min_variance,2022-07-06,0.0015142947648587371
equity_min_variance,2022-07-07,0.0023815555136951307
equity_min_variance,2022-07-08,-0.0028990001820567014
equity_min_variance,2022-07-11,3.904117657108669e-05
equity_min_variance,2022-07-12,-0.00576073201576222
equity_min_variance,2022-07-13,-0.0012860817644323986
equity_min_variance,2022-07-14,-0.004851778406529563
equity_min_variance,2022-07-15,0.01047017241423372
equity_min_variance,2022-07-18,-0.012057517893357867
equity_min_variance,2022-07-19,0.013736320040320753
equity_min_variance,2022-07-20,-0.006595938077128032
equity_min_variance,2022-07-21,0.004079879350466633
equity_min_variance,2022-07-22,-0.00019160982073579904
equity_min_variance,2022-07-25,-0.003436946287307808
equity_min_variance,2022-07-26,-0.004914973550954153
equity_min_variance,2022-07-27,0.0048964138846776094
equity_min_variance,2022-07-28,0.007826773269299314
equity_min_variance,2022-07-29,0.0028662818577696856
equity_min_variance,2022-08-01,-0.004906157950012472
equity_min_variance,2022-08-02,-0.005119187313240261
equity_min_variance,2022-08-03,0.013581303842252009
equity_min_variance,2022-08-04,-0.007976075549177728
equity_min_variance,2022-08-05,-0.004353202074568751
equity_min_variance,2022-08-08,0.004202960476800976
equity_min_variance,2022-08-09,0.0020288127701219277
equity_min_variance,2022-08-10,0.011427358040093998
equity_min_variance,2022-08-11,-0.0013186872233629512
equity_min_variance,2022-08-12,0.014421816185282613
equity_min_variance,2022-08-15,0.011790458433463782
equity_min_variance,2022-08-16,0.012986735202133365
equity_min_variance,2022-08-17,-0.006254703522204357
equity_min_variance,2022-08-18,-0.0025269312082692543
equity_min_variance,2022-08-19,-0.004578555246383172
equity_min_variance,2022-08-22,-0.0140191460493738
equity_min_variance,2022-08-23,-0.005096215748900424
equity_min_variance,2022-08-24,0.00025161481647966843
equity_min_variance,2022-08-25,0.005759846515146433
equity_min_variance,2022-08-26,-0.018071224269126922
equity_min_variance,2022-08-29,-0.004088894707134144
equity_min_variance,2022-08-30,-0.008373406316313649
equity_min_variance,2022-08-31,-0.00217347607628181
equity_min_variance,2022-09-01,0.011729617550898776
equity_min_variance,2022-09-02,-0.009395960397055888
equity_min_variance,2022-09-06,-0.002501095087206879
equity_min_variance,2022-09-07,0.0166353912016024
equity_min_variance,2022-09-08,0.0026647892331549505
equity_min_variance,2022-09-09,0.009116809694063055
equity_min_variance,2022-09-12,0.00851159309316974
equity_min_variance,2022-09-13,-0.03013161900983901
equity_min_variance,2022-09-14,0.006234894335621709
equity_min_variance,2022-09-15,-0.010524301742632318
equity_min_variance,2022-09-16,0.0007197091029983415
equity_min_variance,2022-09-19,0.003697746665698148
equity_min_variance,2022-09-20,-0.013466739082695117
equity_min_variance,2022-09-21,-0.013005040744691053
equity_min_variance,2022-09-22,0.003314867560434819
equity_min_variance,2022-09-23,-0.016594987872194007
equity_min_variance,2022-09-26,-0.010546671146472395
equity_min_variance,2022-09-27,-0.0057557107720034376
equity_min_variance,2022-09-28,0.022212779787327584
equity_min_variance,2022-09-29,-0.016190234876966685
equity_min_variance,2022-09-30,-0.016778629933298067
equity_min_variance,2022-10-03,0.025857196580242253
equity_min_variance,2022-10-04,0.021120072535405505
equity_min_variance,2022-10-05,-0.003916068979654199
equity_min_variance,2022-10-06,-0.007689761934782199
equity_min_variance,2022-10-07,-0.01405563111891944
equity_min_variance,2022-10-10,0.0013820844113639251
equity_min_variance,2022-10-11,0.015646376383728254
equity_min_variance,2022-10-12,-0.00453373813347922
equity_min_variance,2022-10-13,0.019202475064914487
equity_min_variance,2022-10-14,-0.011582384947794783
equity_min_variance,2022-10-17,0.011910769571778512
equity_min_variance,2022-10-18,0.010579829259394937
equity_min_variance,2022-10-19,-0.007663584216603357
equity_min_variance,2022-10-20,-0.002583707304717242
equity_min_variance,2022-10-21,0.02021411511075921
equity_min_variance,2022-10-24,0.017533141209765436
equity_min_variance,2022-10-25,0.008592175759793617
equity_min_variance,2022-10-26,0.012254130790399307
equity_min_variance,2022-10-27,0.0013988840529106446
equity_min_variance,2022-10-28,0.022747884097189912
equity_min_variance,2022-10-31,-0.007491625048463759
equity_min_variance,2022-11-01,-0.001230846375828618
equity_min_variance,2022-11-02,-0.011272133556552903
equity_min_variance,2022-11-03,-0.00495211497064587
equity_min_variance,2022-11-04,0.014319710216242709
equity_min_variance,2022-11-07,0.013768042275205075
equity_min_variance,2022-11-08,0.010945198287785318
equity_min_variance,2022-11-09,-0.01184072788521816
equity_min_variance,2022-11-10,0.02193320356216691
equity_min_variance,2022-11-11,-0.004799445632188934
equity_min_variance,2022-11-14,-0.0023692463267759242
equity_min_variance,2022-11-15,0.006871804227664356
equity_min_variance,2022-11-16,-0.0006898332951789057
equity_min_variance,2022-11-17,0.0045661058168730015
equity_min_variance,2022-11-18,0.008431339336506496
equity_min_variance,2022-11-21,0.0038511951356258564
equity_min_variance,2022-11-22,0.009112049384723996
equity_min_variance,2022-11-23,-0.0011362342909275764
equity_min_variance,2022-11-25,0.0007656931492817617
equity_min_variance,2022-11-28,-0.00982482477382268
equity_min_variance,2022-11-29,0.0030136825221059576
equity_min_variance,2022-11-30,0.01721854371805391
equity_min_variance,2022-12-01,0.0009854383642430272
equity_min_variance,2022-12-02,0.0028792922963044895
equity_min_variance,2022-12-05,-0.008073856434235437
equity_min_variance,2022-12-06,-0.010906168551664215
equity_min_variance,2022-12-07,0.003197185723874887
equity_min_variance,2022-12-08,0.004319226242796014
equity_min_variance,2022-12-09,-0.01655159208367913
equity_min_variance,2022-12-12,0.006173279362188301
equity_min_variance,2022-12-13,0.0037375308432530357
equity_min_variance,2022-12-14,0.00021425073901791474
equity_min_variance,2022-12-15,-0.015618236815469581
equity_min_variance,2022-12-16,-0.005697548769174354
equity_min_variance,2022-12-19,-0.0013021988984823678
equity_min_variance,2022-12-20,0.001150847642929825
equity_min_variance,2022-12-21,0.011510937702689012
equity_min_variance,2022-12-22,-0.00472473442393109
equity_min_variance,2022-12-23,0.004629636348005551
equity_min_variance,2022-12-27,0.001340416373700229
equity_min_variance,2022-12-28,-0.010115573066150733
equity_min_variance,2022-12-29,0.00634244745297178
equity_min_variance,2022-12-30,0.00012316808044933412
equity_min_variance,2023-01-03,0.0004842131505760721
equity_min_variance,2023-01-04,0.008724689081568258
equity_min_variance,2023-01-05,0.0018977183096340674
equity_min_variance,2023-01-06,0.014980477591279991
equity_min_variance,2023-01-09,-0.016852886585401867
equity_min_variance,2023-01-10,0.002135994548896437
equity_min_variance,2023-01-11,0.0027386952600537066
equity_min_variance,2023-01-12,-0.0024866915024504468
equity_min_variance,2023-01-13,0.002472964605867928
equity_min_variance,2023-01-17,-0.0067552000724237764
equity_min_variance,2023-01-18,-0.01728390447664683
equity_min_variance,2023-01-19,-0.0013982123437793704
equity_min_variance,2023-01-20,0.008679013935974379
equity_min_variance,2023-01-23,0.0026696215174406078
equity_min_variance,2023-01-24,-0.002769647393365882
equity_min_variance,2023-01-25,-0.0016902521863433396
equity_min_variance,2023-01-26,-0.00029585791638606795
equity_min_variance,2023-01-27,-0.0060611354833300666
equity_min_variance,2023-01-30,-0.0035550276750758113
equity_min_variance,2023-01-31,0.007677798067530579
equity_min_variance,2023-02-01,-0.01880891538138166
equity_min_variance,2023-02-02,-0.011845740168676889
equity_min_variance,2023-02-03,-0.009467265165080023
equity_min_variance,2023-02-06,-0.001437551922692773
equity_min_variance,2023-02-07,0.00847874773472492
equity_min_variance,2023-02-08,-0.007346646399637956
equity_min_variance,2023-02-09,-0.00150345443014428
equity_min_variance,2023-02-10,0.012088396431966112
equity_min_variance,2023-02-13,0.00790862526175647
equity_min_variance,2023-02-14,-0.006991492193558211
equity_min_variance,2023-02-15,-0.00024054659524327826
equity_min_variance,2023-02-16,-0.012973198711785885
equity_min_variance,2023-02-17,0.013649322122387564
equity_min_variance,2023-02-21,-0.004608767090675936
equity_min_variance,2023-02-22,-0.004412809967375439
equity_min_variance,2023-02-23,0.0025993797751987747
equity_min_variance,2023-02-24,-0.007026716881718703
equity_min_variance,2023-02-27,0.00027158250054663493
equity_min_variance,2023-02-28,-0.010347652827186157
equity_min_variance,2023-03-01,0.00033072037084410505
equity_min_variance,2023-03-02,0.005935441643648169
equity_min_variance,2023-03-03,0.003847626652814119
equity_min_variance,2023-03-06,0.009584874231699039
equity_min_variance,2023-03-07,-0.01076355136883571
equity_min_variance,2023-03-08,-0.006723123921106009
equity_min_variance,2023-03-09,-0.011489384352405107
equity_min_variance,2023-03-10,-0.003023423702133957
equity_min_variance,2023-03-13,0.005919321422570112
equity_min_variance,2023-03-14,0.0070709423338794
equity_min_variance,2023-03-15,0.00437409664229198
equity_min_variance,2023-03-16,0.0015249678005272893
equity_min_variance,2023-03-17,-0.013450988049872633
equity_min_variance,2023-03-20,0.013396651758218218
equity_min_variance,2023-03-21,-0.0013202551339146474
equity_min_variance,2023-03-22,-0.014720294776904577
equity_min_variance,2023-03-23,0.0055679155211995615
equity_min_variance,2023-03-24,0.016136405749450522
equity_min_variance,2023-03-27,0.005524436821679271
equity_min_variance,2023-03-28,-0.0011521504835072171
